ID,CALENDAR_ID,Literal_Time_start,LONGITUDE_start,LATITUDE_start,Literal_Time_end,LONGITUDE_end,LATITUDE_end,ROUTE_ABBR,DIRECTION,SERV_DAY_start,SERV_DAY_end,MESSAGE_COUNT
120161007-2642-03,120161007,2016-10-07 10:58:53.017000,-932208594,449209787,2016-10-07 11:32:37.693000,-931682820,450125778,921.0,4.0,Weekday,Weekday,52
120161007-2642-04,120161007,2016-10-07 11:33:38.907000,-931682237,450122634,2016-10-07 12:15:59.353000,-932204670,449212549,921.0,1.0,Weekday,Weekday,54
120161007-2642-05,120161007,2016-10-07 12:16:41.970000,-932208690,449209864,2016-10-07 13:03:30.050000,-931683237,450125812,921.0,4.0,Weekday,Weekday,61
120161007-2642-06,120161007,2016-10-07 13:03:46.463000,-931680074,450123214,2016-10-07 13:46:15.160000,-932204531,449212533,921.0,1.0,Weekday,Weekday,65
120161007-2642-07,120161007,2016-10-07 13:47:02.180000,-932208454,449209767,2016-10-07 14:33:10.573000,-931685955,450126847,921.0,4.0,Weekday,Weekday,66
120161007-2642-08,120161007,2016-10-07 14:33:49.447000,-931680948,450122808,2016-10-07 15:16:29.847000,-932204785,449212698,921.0,1.0,Weekday,Weekday,80
120161007-2642-09,120161007,2016-10-07 15:16:55.913000,-932208682,449209670,2016-10-07 16:02:12.327000,-931684762,450126444,921.0,4.0,Weekday,Weekday,70
120161007-2642-10,120161007,2016-10-07 16:02:31.953000,-931680530,450122963,2016-10-07 16:46:39.400000,-932204599,449212585,921.0,1.0,Weekday,Weekday,73
120161007-2642-11,120161007,2016-10-07 16:47:17.947000,-932208459,449209662,2016-10-07 17:31:57.077000,-931683954,450125221,921.0,4.0,Weekday,Weekday,82
120161007-2642-12,120161007,2016-10-07 17:33:28.773000,-931681718,450122753,2016-10-07 18:15:27.847000,-932204685,449212437,921.0,1.0,Weekday,Weekday,66
120161007-2642-13,120161007,2016-10-07 18:16:15.990000,-932208566,449209481,2016-10-07 18:59:35.887000,-931684663,450125870,921.0,4.0,Weekday,Weekday,58
120161007-2642-14,120161007,2016-10-07 19:03:10.467000,-931681399,450121777,2016-10-07 19:44:12.503000,-932207515,449212003,921.0,1.0,Weekday,Weekday,97
120161007-2642-15,120161007,2016-10-07 19:44:22.253000,-932209534,449209323,2016-10-07 20:31:53.890000,-931684736,450125121,921.0,4.0,Weekday,Weekday,101
120161007-2642-16,120161007,2016-10-07 20:32:12.673000,-931681988,450122503,2016-10-07 21:23:21.430000,-932204643,449212623,921.0,1.0,Weekday,Weekday,107
120161007-2642-17,120161007,2016-10-07 21:24:01.820000,-932208406,449209336,2016-10-07 22:11:06.233000,-931681054,450126357,921.0,4.0,Weekday,Weekday,90
120161007-2642-18,120161007,2016-10-07 22:11:26.530000,-931681435,450123081,2016-10-07 23:04:36.267000,-932204783,449212678,921.0,1.0,Weekday,Weekday,102
120161007-2642-19,120161007,2016-10-07 23:05:04.803000,-932208621,449209349,2016-10-07 23:52:38.197000,-931680627,450126190,921.0,4.0,Weekday,Weekday,90
120161007-2642-20,120161007,2016-10-07 23:53:07.633000,-931682399,450122234,2016-10-08 00:36:06.813000,-932204707,449212728,921.0,1.0,Weekday,Weekday,76
120161007-2642-21,120161007,2016-10-08 00:36:57.623000,-932208561,449209673,2016-10-08 01:14:55.317000,-931681221,450127668,921.0,4.0,Weekday,Weekday,75
120161007-2642-22,120161007,2016-10-08 01:15:25.470000,-931681149,450122795,2016-10-08 01:56:40.007000,-932205078,449212138,921.0,1.0,Weekday,Weekday,87
120161007-2642-23,120161007,2016-10-08 01:57:37.727000,-932208986,449209680,2016-10-08 02:42:54.733000,-931684245,450124931,921.0,4.0,Weekday,Weekday,80
120161007-2642-24,120161007,2016-10-08 02:43:51.127000,-931682136,450122661,2016-10-08 03:24:47.567000,-932204767,449212940,921.0,1.0,Weekday,Weekday,92
120161007-2642-25,120161007,2016-10-08 03:25:06.020000,-932208445,449209356,2016-10-08 03:58:26.577000,-931681330,450126362,921.0,4.0,Weekday,Weekday,85
120161007-2642-26,120161007,2016-10-08 03:59:01.443000,-931681506,450122778,2016-10-08 04:54:18.227000,-932204849,449212407,921.0,1.0,Weekday,Weekday,78
120161007-2642-27,120161007,2016-10-08 04:55:04.030000,-932208728,449209782,2016-10-08 05:33:14.047000,-931684249,450125997,921.0,4.0,Weekday,Weekday,66
120161007-2642-28,120161007,2016-10-08 05:34:07.103000,-931681309,450123014,2016-10-08 06:07:55.477000,-932204736,449212687,921.0,1.0,Weekday,Weekday,45
120161007-2642-29,120161007,2016-10-08 06:08:56.673000,-932208544,449209263,2016-10-08 06:53:49.500000,-932441491,448636081,921.0,4.0,Weekday,Weekday,59
120161008-2642-00,120161008,2016-10-08 06:54:34.507000,-932441525,448630445,2016-10-08 11:17:53.067000,-932203807,449211485,921.0,4.0,Weekday,Weekday,104
120161008-2642-01,120161008,2016-10-08 11:18:09.167000,-932203826,449211523,2016-10-08 11:29:10.267000,-932208627,449211251,921.0,1.0,Weekday,Weekday,13
120161008-2642-02,120161008,2016-10-08 11:29:16.867000,-932208263,449209066,2016-10-08 12:04:27.107000,-931684662,450125429,921.0,4.0,Weekday,Weekday,49
120161008-2642-03,120161008,2016-10-08 12:05:25.890000,-931681894,450122756,2016-10-08 12:47:53.510000,-932204530,449212745,921.0,1.0,Weekday,Weekday,76
120161008-2642-04,120161008,2016-10-08 12:48:14.727000,-932208330,449209267,2016-10-08 13:24:59.160000,-931683502,450127115,921.0,4.0,Weekday,Weekday,61
120161008-2642-05,120161008,2016-10-08 13:25:24.573000,-931680744,450122864,2016-10-08 14:07:47.577000,-932204807,449212373,921.0,1.0,Weekday,Weekday,66
120161008-2642-06,120161008,2016-10-08 14:08:10.963000,-932208599,449209308,2016-10-08 14:53:06.800000,-931684738,450124829,921.0,4.0,Weekday,Weekday,73
120161008-2642-07,120161008,2016-10-08 14:54:00.807000,-931682238,450122401,2016-10-08 15:38:11.297000,-932204283,449212588,921.0,1.0,Weekday,Weekday,85
120161008-2642-08,120161008,2016-10-08 15:38:31.263000,-932208061,449209267,2016-10-08 16:22:52.687000,-931683262,450125173,921.0,4.0,Weekday,Weekday,94
120161008-2642-09,120161008,2016-10-08 16:23:17.867000,-931681319,450122669,2016-10-08 17:06:03.660000,-932207005,449212813,921.0,1.0,Weekday,Weekday,98
120161008-2642-10,120161008,2016-10-08 17:06:11.307000,-932208657,449209697,2016-10-08 17:53:25.913000,-931684300,450125070,921.0,4.0,Weekday,Weekday,82
120161008-2642-11,120161008,2016-10-08 17:53:45.663000,-931682760,450122838,2016-10-08 18:35:02.913000,-932205348,449212022,921.0,1.0,Weekday,Weekday,74
120161008-2642-12,120161008,2016-10-08 18:35:20.120000,-932209308,449210239,2016-10-08 19:22:10.447000,-931682671,450125404,921.0,4.0,Weekday,Weekday,95
120161008-2642-13,120161008,2016-10-08 19:22:28.543000,-931682458,450122656,2016-10-08 20:04:21.673000,-932204481,449212636,921.0,1.0,Weekday,Weekday,93
120161008-2642-14,120161008,2016-10-08 20:04:48.847000,-932208377,449209339,2016-10-08 20:50:56.383000,-931685660,450125194,921.0,4.0,Weekday,Weekday,83
120161008-2642-15,120161008,2016-10-08 20:51:19.893000,-931682065,450122580,2016-10-08 21:34:18.823000,-932205195,449212380,921.0,1.0,Weekday,Weekday,72
120161008-2642-16,120161008,2016-10-08 21:35:14.423000,-932209098,449209886,2016-10-08 22:21:54.250000,-931685121,450125547,921.0,4.0,Weekday,Weekday,101
120161008-2642-17,120161008,2016-10-08 22:22:38.867000,-931681359,450122670,2016-10-08 23:06:37.873000,-932204901,449212611,921.0,1.0,Weekday,Weekday,93
120161008-2642-18,120161008,2016-10-08 23:06:52.490000,-932208603,449209444,2016-10-08 23:52:50.760000,-931684833,450125520,921.0,4.0,Weekday,Weekday,88
120161008-2642-19,120161008,2016-10-08 23:53:16.327000,-931681778,450122635,2016-10-09 00:41:24.233000,-932204693,449212882,921.0,1.0,Weekday,Weekday,72
120161008-2642-20,120161008,2016-10-09 00:41:53.157000,-932208635,449209838,2016-10-09 01:32:19.000000,-931684805,450125209,921.0,4.0,Weekday,Weekday,81
120161008-2642-21,120161008,2016-10-09 01:32:52.977000,-931682657,450122439,2016-10-09 02:11:35.817000,-932205192,449211951,921.0,1.0,Weekday,Weekday,61
120161008-2642-22,120161008,2016-10-09 02:11:53.427000,-932209180,449210129,2016-10-09 03:04:09.397000,-931683552,450124997,921.0,4.0,Weekday,Weekday,86
120161008-2642-23,120161008,2016-10-09 03:05:08.630000,-931680704,450122934,2016-10-09 03:43:24.247000,-932204672,449212742,921.0,1.0,Weekday,Weekday,73
120161008-2642-24,120161008,2016-10-09 03:43:48.240000,-932208304,449209222,2016-10-09 04:18:48.450000,-931683115,450125726,921.0,4.0,Weekday,Weekday,69
120161008-2642-25,120161008,2016-10-09 04:19:03.707000,-931681113,450122766,2016-10-09 05:12:56.283000,-932205060,449212201,921.0,1.0,Weekday,Weekday,79
120161008-2642-26,120161008,2016-10-09 05:13:50.117000,-932208959,449209993,2016-10-09 05:47:52.110000,-931684394,450124942,921.0,4.0,Weekday,Weekday,49
120161008-2642-27,120161008,2016-10-09 05:48:49.923000,-931681666,450122576,2016-10-09 06:23:49.137000,-932429723,448644501,921.0,1.0,Weekday,Weekday,47
120161001-2643-00,120161001,2016-10-01 07:45:15.223000,-932442533,448628530,2016-10-01 12:20:32.187000,-932405191,448633551,,,Saturday,Saturday,43
120161001-2643-01,120161001,2016-10-01 12:20:59.887000,-932396626,448645652,2016-10-01 13:15:59.837000,-931685324,450125974,921.0,4.0,Saturday,Saturday,70
120161001-2643-02,120161001,2016-10-01 13:16:45.000000,-931685290,450126101,2016-10-01 13:57:43.217000,-932204711,449213055,921.0,1.0,Saturday,Saturday,63
120161001-2643-03,120161001,2016-10-01 13:58:14.000000,-932205056,449212939,2016-10-01 14:43:20.207000,-931685664,450125536,921.0,4.0,Saturday,Saturday,65
120161001-2643-04,120161001,2016-10-01 14:43:52.000000,-931682687,450127640,2016-10-01 15:26:59.383000,-932204836,449213101,921.0,1.0,Saturday,Saturday,61
120161001-2643-05,120161001,2016-10-01 15:27:45.000000,-932208515,449209399,2016-10-01 16:13:29.900000,-931685070,450125720,921.0,4.0,Saturday,Saturday,63
120161001-2643-06,120161001,2016-10-01 16:14:13.000000,-931681292,450129085,2016-10-01 16:53:51.597000,-932204868,449212937,921.0,1.0,Saturday,Saturday,57
120161001-2643-07,120161001,2016-10-01 16:54:36.000000,-932204906,449212971,2016-10-01 17:42:15.820000,-931685036,450125478,921.0,4.0,Saturday,Saturday,71
120161001-2643-08,120161001,2016-10-01 17:42:49.000000,-931682550,450127714,2016-10-01 18:24:57.247000,-932204681,449212742,921.0,1.0,Saturday,Saturday,61
120161001-2643-09,120161001,2016-10-01 18:25:46.000000,-932204837,449212792,2016-10-01 19:11:51.067000,-931685705,450125556,921.0,4.0,Saturday,Saturday,65
120161001-2643-10,120161001,2016-10-01 19:12:05.000000,-931680956,450128794,2016-10-01 19:58:19.057000,-932084914,449196860,921.0,1.0,Saturday,Saturday,68
120161001-2643-11,120161001,2016-10-01 19:58:49.000000,-932204805,449212988,2016-10-01 20:39:21.437000,-931684983,450125660,921.0,4.0,Saturday,Saturday,61
120161001-2643-12,120161001,2016-10-01 20:40:16.000000,-931685138,450125583,2016-10-01 21:24:20.847000,-932204391,449212627,921.0,1.0,Saturday,Saturday,63
120161001-2643-13,120161001,2016-10-01 21:25:18.867000,-932208355,449209472,2016-10-01 22:11:30.637000,-931684677,450124908,921.0,4.0,Saturday,Saturday,68
120161001-2643-14,120161001,2016-10-01 22:12:28.030000,-931682411,450122644,2016-10-01 22:56:07.850000,-932208525,449212533,921.0,1.0,Saturday,Saturday,66
120161001-2643-15,120161001,2016-10-01 22:56:14.620000,-932208583,449209704,2016-10-01 23:42:37.833000,-931685264,450125449,921.0,4.0,Saturday,Saturday,63
120161001-2643-16,120161001,2016-10-01 23:43:14.760000,-931682622,450122616,2016-10-02 00:26:43.847000,-932204167,449212951,921.0,1.0,Saturday,Saturday,65
120161001-2643-17,120161001,2016-10-02 00:27:19.053000,-932208054,449209359,2016-10-02 01:18:03.057000,-931684813,450126372,921.0,4.0,Saturday,Saturday,74
120161001-2643-18,120161001,2016-10-02 01:18:29.310000,-931680735,450122949,2016-10-02 01:57:05.457000,-932204525,449212875,921.0,1.0,Saturday,Saturday,59
120161001-2643-19,120161001,2016-10-02 01:57:33.000000,-932204843,449212817,2016-10-02 02:48:58.270000,-931685243,450125447,921.0,4.0,Saturday,Saturday,72
120161001-2643-20,120161001,2016-10-02 02:49:27.877000,-931682128,450122491,2016-10-02 04:52:55.897000,-932429101,448643987,921.0,1.0,Saturday,Saturday,147
120161002-2643-00,120161002,2016-10-02 10:37:32.723000,-932440473,448629883,2016-10-02 10:41:41.717000,-932440473,448629883,921.0,1.0,Sunday,Sunday,6
120161002-2643-01,120161002,2016-10-02 10:41:50.000000,-932440473,448629883,2016-10-02 11:35:14.760000,-931685367,450126105,921.0,4.0,Sunday,Sunday,76
120161002-2643-02,120161002,2016-10-02 11:35:28.000000,-931685294,450125668,2016-10-02 12:13:57.380000,-932205687,449213476,921.0,1.0,Sunday,Sunday,55
120161002-2643-03,120161002,2016-10-02 12:14:16.000000,-932204834,449212815,2016-10-02 12:50:00.960000,-931685328,450125805,921.0,4.0,Sunday,Sunday,48
120161002-2643-04,120161002,2016-10-02 12:50:15.000000,-931683904,450126675,2016-10-02 13:16:11.967000,-932201033,449207315,921.0,1.0,Sunday,Sunday,39
120161002-2643-05,120161002,2016-10-02 13:16:23.000000,-932201046,449207297,2016-10-02 13:16:23.000000,-932201046,449207297,921.0,4.0,Sunday,Sunday,1
120161002-2643-06,120161002,2016-10-02 13:16:25.507000,-932201976,449208607,2016-10-02 13:29:27.370000,-932204595,449213019,921.0,1.0,Sunday,Sunday,15
120161002-2643-07,120161002,2016-10-02 13:29:46.000000,-932204622,449212964,2016-10-02 14:14:03.037000,-931685631,450125329,921.0,4.0,Sunday,Sunday,57
120161002-2643-08,120161002,2016-10-02 14:14:15.000000,-931683822,450126800,2016-10-02 14:57:20.797000,-932204672,449212884,921.0,1.0,Sunday,Sunday,58
120161002-2643-09,120161002,2016-10-02 14:58:11.000000,-932204139,449211639,2016-10-02 15:42:53.570000,-931685386,450125735,921.0,4.0,Sunday,Sunday,62
120161002-2643-10,120161002,2016-10-02 15:43:27.000000,-931683849,450126693,2016-10-02 16:28:16.763000,-932204772,449212750,921.0,1.0,Sunday,Sunday,64
120161002-2643-11,120161002,2016-10-02 16:29:03.000000,-932204070,449211687,2016-10-02 17:12:28.547000,-931685196,450125924,921.0,4.0,Sunday,Sunday,64
120161002-2643-12,120161002,2016-10-02 17:13:28.000000,-931683705,450126600,2016-10-02 17:57:01.780000,-932208806,449211528,921.0,1.0,Sunday,Sunday,60
120161002-2643-13,120161002,2016-10-02 17:57:06.787000,-932208680,449209566,2016-10-02 18:42:22.203000,-931685622,450125549,921.0,4.0,Sunday,Sunday,62
120161002-2643-14,120161002,2016-10-02 18:42:38.833000,-931682140,450122588,2016-10-02 19:26:57.013000,-932205736,449213478,921.0,1.0,Sunday,Sunday,63
120161002-2643-15,120161002,2016-10-02 19:27:26.000000,-932204247,449211437,2016-10-02 20:11:32.413000,-931685247,450125645,921.0,4.0,Sunday,Sunday,63
120161002-2643-16,120161002,2016-10-02 20:12:16.810000,-931682132,450122675,2016-10-02 20:56:55.863000,-932204166,449212601,921.0,1.0,Sunday,Sunday,63
120161002-2643-17,120161002,2016-10-02 20:57:31.883000,-932208194,449209419,2016-10-02 21:42:16.053000,-931685013,450125524,921.0,4.0,Sunday,Sunday,69
120161002-2643-18,120161002,2016-10-02 21:42:34.837000,-931682082,450122625,2016-10-02 22:26:55.667000,-932204412,449213569,921.0,1.0,Sunday,Sunday,63
120161002-2643-19,120161002,2016-10-02 22:27:25.073000,-932207879,449209174,2016-10-02 23:14:06.787000,-931684974,450125225,921.0,4.0,Sunday,Sunday,66
120161002-2643-20,120161002,2016-10-02 23:14:51.873000,-931682163,450122461,2016-10-02 23:57:10.477000,-932206649,449214342,921.0,1.0,Sunday,Sunday,57
120161002-2643-21,120161002,2016-10-02 23:57:28.010000,-932208203,449209147,2016-10-03 00:43:12.210000,-931683870,450123566,921.0,4.0,Sunday,Sunday,66
120161002-2643-22,120161002,2016-10-03 00:43:17.607000,-931681625,450122633,2016-10-03 01:26:59.103000,-932204455,449213387,921.0,1.0,Sunday,Sunday,65
120161002-2643-23,120161002,2016-10-03 01:27:31.443000,-932208478,449210750,2016-10-03 02:17:51.077000,-931685312,450126057,921.0,4.0,Sunday,Sunday,67
120161002-2643-24,120161002,2016-10-03 02:18:17.643000,-931681564,450122713,2016-10-03 02:57:45.863000,-932204680,449212570,921.0,1.0,Sunday,Sunday,62
120161002-2643-25,120161002,2016-10-03 02:58:19.137000,-932208591,449209436,2016-10-03 03:49:51.997000,-931685671,450125807,921.0,4.0,Sunday,Sunday,71
120161002-2643-26,120161002,2016-10-03 03:50:08.267000,-931681013,450122799,2016-10-03 04:44:55.087000,-932204775,449212976,921.0,1.0,Sunday,Sunday,72
120161002-2643-27,120161002,2016-10-03 04:45:18.127000,-932208547,449209504,2016-10-03 05:20:05.903000,-931685163,450125582,921.0,4.0,Sunday,Sunday,56
120161002-2643-28,120161002,2016-10-03 05:20:25.497000,-931681921,450122487,2016-10-03 05:55:38.110000,-932422751,448637985,921.0,1.0,Sunday,Sunday,51
120161003-2643-00,120161003,2016-10-03 05:55:52.337000,-932427958,448644028,2016-10-03 10:46:09.723000,-932437361,448641436,921.0,1.0,Weekday,Weekday,73
120161003-2643-01,120161003,2016-10-03 10:46:21.000000,-932437361,448641436,2016-10-03 11:44:12.073000,-931683254,450123157,921.0,4.0,Weekday,Weekday,91
120161003-2643-02,120161003,2016-10-03 11:44:13.000000,-931685334,450125441,2016-10-03 12:26:46.777000,-932204418,449212752,921.0,1.0,Weekday,Weekday,61
120161003-2643-03,120161003,2016-10-03 12:27:03.000000,-932203986,449211582,2016-10-03 13:13:43.700000,-931685252,450126285,921.0,4.0,Weekday,Weekday,69
120161003-2643-04,120161003,2016-10-03 13:13:57.000000,-931683986,450126910,2016-10-03 13:57:07.623000,-932205102,449213353,921.0,1.0,Weekday,Weekday,63
120161003-2643-05,120161003,2016-10-03 13:57:22.000000,-932204737,449212648,2016-10-03 14:44:28.743000,-931685099,450124633,921.0,4.0,Weekday,Weekday,78
120161003-2643-06,120161003,2016-10-03 14:44:36.000000,-931682336,450127633,2016-10-03 15:26:28.987000,-932204759,449212874,921.0,1.0,Weekday,Weekday,63
120161003-2643-07,120161003,2016-10-03 15:27:08.000000,-932204185,449211706,2016-10-03 16:12:54.667000,-931685485,450126949,921.0,4.0,Weekday,Weekday,75
120161003-2643-08,120161003,2016-10-03 16:13:16.000000,-931682275,450128448,2016-10-03 16:57:01.817000,-932205166,449213183,921.0,1.0,Weekday,Weekday,72
120161003-2643-09,120161003,2016-10-03 16:57:14.950000,-932208320,449209396,2016-10-03 17:41:48.013000,-931685582,450125507,921.0,4.0,Weekday,Weekday,70
120161003-2643-10,120161003,2016-10-03 17:42:10.000000,-931683964,450126422,2016-10-03 18:25:31.277000,-932204571,449212765,921.0,1.0,Weekday,Weekday,77
120161003-2643-11,120161003,2016-10-03 18:26:15.000000,-932204633,449212659,2016-10-03 19:11:30.250000,-931685161,450125842,921.0,4.0,Weekday,Weekday,68
120161003-2643-12,120161003,2016-10-03 19:12:15.983000,-931682215,450122679,2016-10-03 19:54:18.247000,-932204499,449213042,921.0,1.0,Weekday,Weekday,66
120161003-2643-13,120161003,2016-10-03 19:54:57.450000,-932207894,449208718,2016-10-03 20:41:30.197000,-931685118,450125453,921.0,4.0,Weekday,Weekday,67
120161003-2643-14,120161003,2016-10-03 20:42:11.990000,-931681887,450122445,2016-10-03 21:33:58.280000,-932204615,449212869,921.0,1.0,Weekday,Weekday,79
120161003-2643-15,120161003,2016-10-03 21:34:16.750000,-932208105,449208974,2016-10-03 22:21:33.987000,-931682847,450128060,921.0,4.0,Weekday,Weekday,70
120161003-2643-16,120161003,2016-10-03 22:22:27.950000,-931680837,450122885,2016-10-03 23:15:07.093000,-932206276,449213226,921.0,1.0,Weekday,Weekday,73
120161003-2643-17,120161003,2016-10-03 23:15:19.620000,-932208319,449209251,2016-10-04 00:01:31.680000,-931685159,450125753,921.0,4.0,Weekday,Weekday,67
120161003-2643-18,120161003,2016-10-04 00:02:13.427000,-931681911,450122745,2016-10-04 09:21:35.000000,-931671392,449199059,921.0,1.0,Weekday,Weekday,126
120161003-2643-19,120161003,2016-10-04 09:50:01.000000,-932204217,449211794,2016-10-04 09:54:26.000000,-931889023,449179016,921.0,4.0,Weekday,Weekday,2
120161004-2643-00,120161004,2016-10-04 08:25:08.520000,-932435481,448629133,2016-10-04 09:49:27.743000,-932203808,449211684,921.0,1.0,Weekday,Weekday,96
120161004-2643-01,120161004,2016-10-04 09:50:02.937000,-932208399,449209293,2016-10-04 10:24:25.147000,-931683457,450127205,921.0,4.0,Weekday,Weekday,47
120161004-2643-02,120161004,2016-10-04 10:24:57.000000,-931683891,450127095,2016-10-04 10:58:24.623000,-932204503,449212835,921.0,1.0,Weekday,Weekday,53
