trip_id,service_id_start,trip_headsign_start,dir_sign_start,SERV_DAY_start,stop_lat_start,stop_lon_start,arrival_time_start,departure_time_start,stop_id_start,stop_name_start,stop_desc_start,stop_lat_end,stop_lon_end,arrival_time_end,departure_time_end,stop_id_end,stop_name_end,stop_desc_end
9541700-AUG16-MVS-BUS-Weekday-01,AUG16-MVS-BUS-Weekday-01,Southbound A LINE/46 ST Station/Rapid,1.0,Weekday,45.012498,-93.168526,13:22:00,13:22:00,52531,Rosedale Transit Center  Gate A,Near side S,44.921353,-93.220574,13:54:00,13:54:00,51544,46th St Station Gate A,Near side N
9552603-AUG16-MVS-BUS-Saturday-01,AUG16-MVS-BUS-Saturday-01,Southbound A LINE/46 ST Station/Rapid,1.0,Saturday,45.012498,-93.168526,13:23:00,13:23:00,52531,Rosedale Transit Center  Gate A,Near side S,44.921353,-93.220574,13:54:00,13:54:00,51544,46th St Station Gate A,Near side N
9558337-AUG16-MVS-BUS-Sunday-01,AUG16-MVS-BUS-Sunday-01,Southbound A LINE/46 ST Station/Rapid,1.0,Sunday,45.012498,-93.168526,13:23:00,13:23:00,52531,Rosedale Transit Center  Gate A,Near side S,44.921353,-93.220574,13:54:00,13:54:00,51544,46th St Station Gate A,Near side N
9552508-AUG16-MVS-BUS-Saturday-01,AUG16-MVS-BUS-Saturday-01,Northbound A LINE/Rosedale/Rapid,4.0,Saturday,44.921353,-93.220574,13:25:00,13:25:00,51544,46th St Station Gate A,Near side N,45.012498,-93.168526,13:58:00,13:58:00,52531,Rosedale Transit Center  Gate A,Near side S
9541600-AUG16-MVS-BUS-Weekday-01,AUG16-MVS-BUS-Weekday-01,Northbound A LINE/Rosedale/Rapid,4.0,Weekday,44.921353,-93.220574,13:26:00,13:26:00,51544,46th St Station Gate A,Near side N,45.012498,-93.168526,13:58:00,13:58:00,52531,Rosedale Transit Center  Gate A,Near side S
9558244-AUG16-MVS-BUS-Sunday-01,AUG16-MVS-BUS-Sunday-01,Northbound A LINE/Rosedale/Rapid,4.0,Sunday,44.921353,-93.220574,13:27:00,13:27:00,51544,46th St Station Gate A,Near side N,45.012498,-93.168526,13:57:00,13:57:00,52531,Rosedale Transit Center  Gate A,Near side S
9541701-AUG16-MVS-BUS-Weekday-01,AUG16-MVS-BUS-Weekday-01,Southbound A LINE/46 ST Station/Rapid,1.0,Weekday,45.012498,-93.168526,13:32:00,13:32:00,52531,Rosedale Transit Center  Gate A,Near side S,44.921353,-93.220574,14:04:00,14:04:00,51544,46th St Station Gate A,Near side N
9552604-AUG16-MVS-BUS-Saturday-01,AUG16-MVS-BUS-Saturday-01,Southbound A LINE/46 ST Station/Rapid,1.0,Saturday,45.012498,-93.168526,13:33:00,13:33:00,52531,Rosedale Transit Center  Gate A,Near side S,44.921353,-93.220574,14:04:00,14:04:00,51544,46th St Station Gate A,Near side N
9558338-AUG16-MVS-BUS-Sunday-01,AUG16-MVS-BUS-Sunday-01,Southbound A LINE/46 ST Station/Rapid,1.0,Sunday,45.012498,-93.168526,13:33:00,13:33:00,52531,Rosedale Transit Center  Gate A,Near side S,44.921353,-93.220574,14:04:00,14:04:00,51544,46th St Station Gate A,Near side N
9552509-AUG16-MVS-BUS-Saturday-01,AUG16-MVS-BUS-Saturday-01,Northbound A LINE/Rosedale/Rapid,4.0,Saturday,44.921353,-93.220574,13:35:00,13:35:00,51544,46th St Station Gate A,Near side N,45.012498,-93.168526,14:08:00,14:08:00,52531,Rosedale Transit Center  Gate A,Near side S
9541601-AUG16-MVS-BUS-Weekday-01,AUG16-MVS-BUS-Weekday-01,Northbound A LINE/Rosedale/Rapid,4.0,Weekday,44.921353,-93.220574,13:36:00,13:36:00,51544,46th St Station Gate A,Near side N,45.012498,-93.168526,14:08:00,14:08:00,52531,Rosedale Transit Center  Gate A,Near side S
9558245-AUG16-MVS-BUS-Sunday-01,AUG16-MVS-BUS-Sunday-01,Northbound A LINE/Rosedale/Rapid,4.0,Sunday,44.921353,-93.220574,13:37:00,13:37:00,51544,46th St Station Gate A,Near side N,45.012498,-93.168526,14:07:00,14:07:00,52531,Rosedale Transit Center  Gate A,Near side S
9541702-AUG16-MVS-BUS-Weekday-01,AUG16-MVS-BUS-Weekday-01,Southbound A LINE/46 ST Station/Rapid,1.0,Weekday,45.012498,-93.168526,13:42:00,13:42:00,52531,Rosedale Transit Center  Gate A,Near side S,44.921353,-93.220574,14:14:00,14:14:00,51544,46th St Station Gate A,Near side N
9558339-AUG16-MVS-BUS-Sunday-01,AUG16-MVS-BUS-Sunday-01,Southbound A LINE/46 ST Station/Rapid,1.0,Sunday,45.012498,-93.168526,13:42:00,13:42:00,52531,Rosedale Transit Center  Gate A,Near side S,44.921353,-93.220574,14:14:00,14:14:00,51544,46th St Station Gate A,Near side N
9552605-AUG16-MVS-BUS-Saturday-01,AUG16-MVS-BUS-Saturday-01,Southbound A LINE/46 ST Station/Rapid,1.0,Saturday,45.012498,-93.168526,13:42:00,13:42:00,52531,Rosedale Transit Center  Gate A,Near side S,44.921353,-93.220574,14:14:00,14:14:00,51544,46th St Station Gate A,Near side N
9552510-AUG16-MVS-BUS-Saturday-01,AUG16-MVS-BUS-Saturday-01,Northbound A LINE/Rosedale/Rapid,4.0,Saturday,44.921353,-93.220574,13:45:00,13:45:00,51544,46th St Station Gate A,Near side N,45.012498,-93.168526,14:18:00,14:18:00,52531,Rosedale Transit Center  Gate A,Near side S
9541602-AUG16-MVS-BUS-Weekday-01,AUG16-MVS-BUS-Weekday-01,Northbound A LINE/Rosedale/Rapid,4.0,Weekday,44.921353,-93.220574,13:46:00,13:46:00,51544,46th St Station Gate A,Near side N,45.012498,-93.168526,14:18:00,14:18:00,52531,Rosedale Transit Center  Gate A,Near side S
9558246-AUG16-MVS-BUS-Sunday-01,AUG16-MVS-BUS-Sunday-01,Northbound A LINE/Rosedale/Rapid,4.0,Sunday,44.921353,-93.220574,13:47:00,13:47:00,51544,46th St Station Gate A,Near side N,45.012498,-93.168526,14:17:00,14:17:00,52531,Rosedale Transit Center  Gate A,Near side S
9541703-AUG16-MVS-BUS-Weekday-01,AUG16-MVS-BUS-Weekday-01,Southbound A LINE/46 ST Station/Rapid,1.0,Weekday,45.012498,-93.168526,13:52:00,13:52:00,52531,Rosedale Transit Center  Gate A,Near side S,44.921353,-93.220574,14:24:00,14:24:00,51544,46th St Station Gate A,Near side N
9552606-AUG16-MVS-BUS-Saturday-01,AUG16-MVS-BUS-Saturday-01,Southbound A LINE/46 ST Station/Rapid,1.0,Saturday,45.012498,-93.168526,13:52:00,13:52:00,52531,Rosedale Transit Center  Gate A,Near side S,44.921353,-93.220574,14:24:00,14:24:00,51544,46th St Station Gate A,Near side N
9558340-AUG16-MVS-BUS-Sunday-01,AUG16-MVS-BUS-Sunday-01,Southbound A LINE/46 ST Station/Rapid,1.0,Sunday,45.012498,-93.168526,13:52:00,13:52:00,52531,Rosedale Transit Center  Gate A,Near side S,44.921353,-93.220574,14:24:00,14:24:00,51544,46th St Station Gate A,Near side N
9552511-AUG16-MVS-BUS-Saturday-01,AUG16-MVS-BUS-Saturday-01,Northbound A LINE/Rosedale/Rapid,4.0,Saturday,44.921353,-93.220574,13:55:00,13:55:00,51544,46th St Station Gate A,Near side N,45.012498,-93.168526,14:28:00,14:28:00,52531,Rosedale Transit Center  Gate A,Near side S
9541603-AUG16-MVS-BUS-Weekday-01,AUG16-MVS-BUS-Weekday-01,Northbound A LINE/Rosedale/Rapid,4.0,Weekday,44.921353,-93.220574,13:55:00,13:55:00,51544,46th St Station Gate A,Near side N,45.012498,-93.168526,14:28:00,14:28:00,52531,Rosedale Transit Center  Gate A,Near side S
9558247-AUG16-MVS-BUS-Sunday-01,AUG16-MVS-BUS-Sunday-01,Northbound A LINE/Rosedale/Rapid,4.0,Sunday,44.921353,-93.220574,13:57:00,13:57:00,51544,46th St Station Gate A,Near side N,45.012498,-93.168526,14:27:00,14:27:00,52531,Rosedale Transit Center  Gate A,Near side S
9541704-AUG16-MVS-BUS-Weekday-01,AUG16-MVS-BUS-Weekday-01,Southbound A LINE/46 ST Station/Rapid,1.0,Weekday,45.012498,-93.168526,14:02:00,14:02:00,52531,Rosedale Transit Center  Gate A,Near side S,44.921353,-93.220574,14:34:00,14:34:00,51544,46th St Station Gate A,Near side N
9552607-AUG16-MVS-BUS-Saturday-01,AUG16-MVS-BUS-Saturday-01,Southbound A LINE/46 ST Station/Rapid,1.0,Saturday,45.012498,-93.168526,14:02:00,14:02:00,52531,Rosedale Transit Center  Gate A,Near side S,44.921353,-93.220574,14:34:00,14:34:00,51544,46th St Station Gate A,Near side N
9558341-AUG16-MVS-BUS-Sunday-01,AUG16-MVS-BUS-Sunday-01,Southbound A LINE/46 ST Station/Rapid,1.0,Sunday,45.012498,-93.168526,14:02:00,14:02:00,52531,Rosedale Transit Center  Gate A,Near side S,44.921353,-93.220574,14:34:00,14:34:00,51544,46th St Station Gate A,Near side N
9552512-AUG16-MVS-BUS-Saturday-01,AUG16-MVS-BUS-Saturday-01,Northbound A LINE/Rosedale/Rapid,4.0,Saturday,44.921353,-93.220574,14:05:00,14:05:00,51544,46th St Station Gate A,Near side N,45.012498,-93.168526,14:38:00,14:38:00,52531,Rosedale Transit Center  Gate A,Near side S
9541604-AUG16-MVS-BUS-Weekday-01,AUG16-MVS-BUS-Weekday-01,Northbound A LINE/Rosedale/Rapid,4.0,Weekday,44.921353,-93.220574,14:05:00,14:05:00,51544,46th St Station Gate A,Near side N,45.012498,-93.168526,14:38:00,14:38:00,52531,Rosedale Transit Center  Gate A,Near side S
9558248-AUG16-MVS-BUS-Sunday-01,AUG16-MVS-BUS-Sunday-01,Northbound A LINE/Rosedale/Rapid,4.0,Sunday,44.921353,-93.220574,14:07:00,14:07:00,51544,46th St Station Gate A,Near side N,45.012498,-93.168526,14:37:00,14:37:00,52531,Rosedale Transit Center  Gate A,Near side S
9541705-AUG16-MVS-BUS-Weekday-01,AUG16-MVS-BUS-Weekday-01,Southbound A LINE/46 ST Station/Rapid,1.0,Weekday,45.012498,-93.168526,14:12:00,14:12:00,52531,Rosedale Transit Center  Gate A,Near side S,44.921353,-93.220574,14:44:00,14:44:00,51544,46th St Station Gate A,Near side N
9552608-AUG16-MVS-BUS-Saturday-01,AUG16-MVS-BUS-Saturday-01,Southbound A LINE/46 ST Station/Rapid,1.0,Saturday,45.012498,-93.168526,14:12:00,14:12:00,52531,Rosedale Transit Center  Gate A,Near side S,44.921353,-93.220574,14:44:00,14:44:00,51544,46th St Station Gate A,Near side N
9558342-AUG16-MVS-BUS-Sunday-01,AUG16-MVS-BUS-Sunday-01,Southbound A LINE/46 ST Station/Rapid,1.0,Sunday,45.012498,-93.168526,14:12:00,14:12:00,52531,Rosedale Transit Center  Gate A,Near side S,44.921353,-93.220574,14:44:00,14:44:00,51544,46th St Station Gate A,Near side N
9541605-AUG16-MVS-BUS-Weekday-01,AUG16-MVS-BUS-Weekday-01,Northbound A LINE/Rosedale/Rapid,4.0,Weekday,44.921353,-93.220574,14:15:00,14:15:00,51544,46th St Station Gate A,Near side N,45.012498,-93.168526,14:48:00,14:48:00,52531,Rosedale Transit Center  Gate A,Near side S
9552513-AUG16-MVS-BUS-Saturday-01,AUG16-MVS-BUS-Saturday-01,Northbound A LINE/Rosedale/Rapid,4.0,Saturday,44.921353,-93.220574,14:15:00,14:15:00,51544,46th St Station Gate A,Near side N,45.012498,-93.168526,14:49:00,14:49:00,52531,Rosedale Transit Center  Gate A,Near side S
9558249-AUG16-MVS-BUS-Sunday-01,AUG16-MVS-BUS-Sunday-01,Northbound A LINE/Rosedale/Rapid,4.0,Sunday,44.921353,-93.220574,14:17:00,14:17:00,51544,46th St Station Gate A,Near side N,45.012498,-93.168526,14:47:00,14:47:00,52531,Rosedale Transit Center  Gate A,Near side S
9552609-AUG16-MVS-BUS-Saturday-01,AUG16-MVS-BUS-Saturday-01,Southbound A LINE/46 ST Station/Rapid,1.0,Saturday,45.012498,-93.168526,14:21:00,14:21:00,52531,Rosedale Transit Center  Gate A,Near side S,44.921353,-93.220574,14:54:00,14:54:00,51544,46th St Station Gate A,Near side N
9541706-AUG16-MVS-BUS-Weekday-01,AUG16-MVS-BUS-Weekday-01,Southbound A LINE/46 ST Station/Rapid,1.0,Weekday,45.012498,-93.168526,14:22:00,14:22:00,52531,Rosedale Transit Center  Gate A,Near side S,44.921353,-93.220574,14:54:00,14:54:00,51544,46th St Station Gate A,Near side N
9558343-AUG16-MVS-BUS-Sunday-01,AUG16-MVS-BUS-Sunday-01,Southbound A LINE/46 ST Station/Rapid,1.0,Sunday,45.012498,-93.168526,14:22:00,14:22:00,52531,Rosedale Transit Center  Gate A,Near side S,44.921353,-93.220574,14:54:00,14:54:00,51544,46th St Station Gate A,Near side N
9552514-AUG16-MVS-BUS-Saturday-01,AUG16-MVS-BUS-Saturday-01,Northbound A LINE/Rosedale/Rapid,4.0,Saturday,44.921353,-93.220574,14:24:00,14:24:00,51544,46th St Station Gate A,Near side N,45.012498,-93.168526,14:59:00,14:59:00,52531,Rosedale Transit Center  Gate A,Near side S
9541606-AUG16-MVS-BUS-Weekday-01,AUG16-MVS-BUS-Weekday-01,Northbound A LINE/Rosedale/Rapid,4.0,Weekday,44.921353,-93.220574,14:25:00,14:25:00,51544,46th St Station Gate A,Near side N,45.012498,-93.168526,14:58:00,14:58:00,52531,Rosedale Transit Center  Gate A,Near side S
9558250-AUG16-MVS-BUS-Sunday-01,AUG16-MVS-BUS-Sunday-01,Northbound A LINE/Rosedale/Rapid,4.0,Sunday,44.921353,-93.220574,14:27:00,14:27:00,51544,46th St Station Gate A,Near side N,45.012498,-93.168526,14:57:00,14:57:00,52531,Rosedale Transit Center  Gate A,Near side S
9552610-AUG16-MVS-BUS-Saturday-01,AUG16-MVS-BUS-Saturday-01,Southbound A LINE/46 ST Station/Rapid,1.0,Saturday,45.012498,-93.168526,14:31:00,14:31:00,52531,Rosedale Transit Center  Gate A,Near side S,44.921353,-93.220574,15:04:00,15:04:00,51544,46th St Station Gate A,Near side N
9558344-AUG16-MVS-BUS-Sunday-01,AUG16-MVS-BUS-Sunday-01,Southbound A LINE/46 ST Station/Rapid,1.0,Sunday,45.012498,-93.168526,14:32:00,14:32:00,52531,Rosedale Transit Center  Gate A,Near side S,44.921353,-93.220574,15:04:00,15:04:00,51544,46th St Station Gate A,Near side N
9541707-AUG16-MVS-BUS-Weekday-01,AUG16-MVS-BUS-Weekday-01,Southbound A LINE/46 ST Station/Rapid,1.0,Weekday,45.012498,-93.168526,14:32:00,14:32:00,52531,Rosedale Transit Center  Gate A,Near side S,44.921353,-93.220574,15:06:00,15:06:00,51544,46th St Station Gate A,Near side N
9552515-AUG16-MVS-BUS-Saturday-01,AUG16-MVS-BUS-Saturday-01,Northbound A LINE/Rosedale/Rapid,4.0,Saturday,44.921353,-93.220574,14:34:00,14:34:00,51544,46th St Station Gate A,Near side N,45.012498,-93.168526,15:09:00,15:09:00,52531,Rosedale Transit Center  Gate A,Near side S
9541607-AUG16-MVS-BUS-Weekday-01,AUG16-MVS-BUS-Weekday-01,Northbound A LINE/Rosedale/Rapid,4.0,Weekday,44.921353,-93.220574,14:34:00,14:34:00,51544,46th St Station Gate A,Near side N,45.012498,-93.168526,15:08:00,15:08:00,52531,Rosedale Transit Center  Gate A,Near side S
9558251-AUG16-MVS-BUS-Sunday-01,AUG16-MVS-BUS-Sunday-01,Northbound A LINE/Rosedale/Rapid,4.0,Sunday,44.921353,-93.220574,14:37:00,14:37:00,51544,46th St Station Gate A,Near side N,45.012498,-93.168526,15:07:00,15:07:00,52531,Rosedale Transit Center  Gate A,Near side S
9552611-AUG16-MVS-BUS-Saturday-01,AUG16-MVS-BUS-Saturday-01,Southbound A LINE/46 ST Station/Rapid,1.0,Saturday,45.012498,-93.168526,14:40:00,14:40:00,52531,Rosedale Transit Center  Gate A,Near side S,44.921353,-93.220574,15:14:00,15:14:00,51544,46th St Station Gate A,Near side N
9558345-AUG16-MVS-BUS-Sunday-01,AUG16-MVS-BUS-Sunday-01,Southbound A LINE/46 ST Station/Rapid,1.0,Sunday,45.012498,-93.168526,14:42:00,14:42:00,52531,Rosedale Transit Center  Gate A,Near side S,44.921353,-93.220574,15:14:00,15:14:00,51544,46th St Station Gate A,Near side N
9541708-AUG16-MVS-BUS-Weekday-01,AUG16-MVS-BUS-Weekday-01,Southbound A LINE/46 ST Station/Rapid,1.0,Weekday,45.012498,-93.168526,14:42:00,14:42:00,52531,Rosedale Transit Center  Gate A,Near side S,44.921353,-93.220574,15:16:00,15:16:00,51544,46th St Station Gate A,Near side N
9541608-AUG16-MVS-BUS-Weekday-01,AUG16-MVS-BUS-Weekday-01,Northbound A LINE/Rosedale/Rapid,4.0,Weekday,44.921353,-93.220574,14:44:00,14:44:00,51544,46th St Station Gate A,Near side N,45.012498,-93.168526,15:18:00,15:18:00,52531,Rosedale Transit Center  Gate A,Near side S
9552516-AUG16-MVS-BUS-Saturday-01,AUG16-MVS-BUS-Saturday-01,Northbound A LINE/Rosedale/Rapid,4.0,Saturday,44.921353,-93.220574,14:44:00,14:44:00,51544,46th St Station Gate A,Near side N,45.012498,-93.168526,15:19:00,15:19:00,52531,Rosedale Transit Center  Gate A,Near side S
9558252-AUG16-MVS-BUS-Sunday-01,AUG16-MVS-BUS-Sunday-01,Northbound A LINE/Rosedale/Rapid,4.0,Sunday,44.921353,-93.220574,14:47:00,14:47:00,51544,46th St Station Gate A,Near side N,45.012498,-93.168526,15:17:00,15:17:00,52531,Rosedale Transit Center  Gate A,Near side S
9552612-AUG16-MVS-BUS-Saturday-01,AUG16-MVS-BUS-Saturday-01,Southbound A LINE/46 ST Station/Rapid,1.0,Saturday,45.012498,-93.168526,14:50:00,14:50:00,52531,Rosedale Transit Center  Gate A,Near side S,44.921353,-93.220574,15:24:00,15:24:00,51544,46th St Station Gate A,Near side N
9558346-AUG16-MVS-BUS-Sunday-01,AUG16-MVS-BUS-Sunday-01,Southbound A LINE/46 ST Station/Rapid,1.0,Sunday,45.012498,-93.168526,14:52:00,14:52:00,52531,Rosedale Transit Center  Gate A,Near side S,44.921353,-93.220574,15:24:00,15:24:00,51544,46th St Station Gate A,Near side N
9541709-AUG16-MVS-BUS-Weekday-01,AUG16-MVS-BUS-Weekday-01,Southbound A LINE/46 ST Station/Rapid,1.0,Weekday,45.012498,-93.168526,14:52:00,14:52:00,52531,Rosedale Transit Center  Gate A,Near side S,44.921353,-93.220574,15:26:00,15:26:00,51544,46th St Station Gate A,Near side N
9541609-AUG16-MVS-BUS-Weekday-01,AUG16-MVS-BUS-Weekday-01,Northbound A LINE/Rosedale/Rapid,4.0,Weekday,44.921353,-93.220574,14:54:00,14:54:00,51544,46th St Station Gate A,Near side N,45.012498,-93.168526,15:28:00,15:28:00,52531,Rosedale Transit Center  Gate A,Near side S
9552517-AUG16-MVS-BUS-Saturday-01,AUG16-MVS-BUS-Saturday-01,Northbound A LINE/Rosedale/Rapid,4.0,Saturday,44.921353,-93.220574,14:54:00,14:54:00,51544,46th St Station Gate A,Near side N,45.012498,-93.168526,15:29:00,15:29:00,52531,Rosedale Transit Center  Gate A,Near side S
9558253-AUG16-MVS-BUS-Sunday-01,AUG16-MVS-BUS-Sunday-01,Northbound A LINE/Rosedale/Rapid,4.0,Sunday,44.921353,-93.220574,14:57:00,14:57:00,51544,46th St Station Gate A,Near side N,45.012498,-93.168526,15:27:00,15:27:00,52531,Rosedale Transit Center  Gate A,Near side S
9552613-AUG16-MVS-BUS-Saturday-01,AUG16-MVS-BUS-Saturday-01,Southbound A LINE/46 ST Station/Rapid,1.0,Saturday,45.012498,-93.168526,15:00:00,15:00:00,52531,Rosedale Transit Center  Gate A,Near side S,44.921353,-93.220574,15:34:00,15:34:00,51544,46th St Station Gate A,Near side N
9541710-AUG16-MVS-BUS-Weekday-01,AUG16-MVS-BUS-Weekday-01,Southbound A LINE/46 ST Station/Rapid,1.0,Weekday,45.012498,-93.168526,15:02:00,15:02:00,52531,Rosedale Transit Center  Gate A,Near side S,44.921353,-93.220574,15:36:00,15:36:00,51544,46th St Station Gate A,Near side N
9558347-AUG16-MVS-BUS-Sunday-01,AUG16-MVS-BUS-Sunday-01,Southbound A LINE/46 ST Station/Rapid,1.0,Sunday,45.012498,-93.168526,15:02:00,15:02:00,52531,Rosedale Transit Center  Gate A,Near side S,44.921353,-93.220574,15:34:00,15:34:00,51544,46th St Station Gate A,Near side N
9552518-AUG16-MVS-BUS-Saturday-01,AUG16-MVS-BUS-Saturday-01,Northbound A LINE/Rosedale/Rapid,4.0,Saturday,44.921353,-93.220574,15:04:00,15:04:00,51544,46th St Station Gate A,Near side N,45.012498,-93.168526,15:39:00,15:39:00,52531,Rosedale Transit Center  Gate A,Near side S
9541610-AUG16-MVS-BUS-Weekday-01,AUG16-MVS-BUS-Weekday-01,Northbound A LINE/Rosedale/Rapid,4.0,Weekday,44.921353,-93.220574,15:04:00,15:04:00,51544,46th St Station Gate A,Near side N,45.012498,-93.168526,15:38:00,15:38:00,52531,Rosedale Transit Center  Gate A,Near side S
9558254-AUG16-MVS-BUS-Sunday-01,AUG16-MVS-BUS-Sunday-01,Northbound A LINE/Rosedale/Rapid,4.0,Sunday,44.921353,-93.220574,15:07:00,15:07:00,51544,46th St Station Gate A,Near side N,45.012498,-93.168526,15:37:00,15:37:00,52531,Rosedale Transit Center  Gate A,Near side S
9552614-AUG16-MVS-BUS-Saturday-01,AUG16-MVS-BUS-Saturday-01,Southbound A LINE/46 ST Station/Rapid,1.0,Saturday,45.012498,-93.168526,15:10:00,15:10:00,52531,Rosedale Transit Center  Gate A,Near side S,44.921353,-93.220574,15:44:00,15:44:00,51544,46th St Station Gate A,Near side N
9541711-AUG16-MVS-BUS-Weekday-01,AUG16-MVS-BUS-Weekday-01,Southbound A LINE/46 ST Station/Rapid,1.0,Weekday,45.012498,-93.168526,15:12:00,15:12:00,52531,Rosedale Transit Center  Gate A,Near side S,44.921353,-93.220574,15:46:00,15:46:00,51544,46th St Station Gate A,Near side N
9558348-AUG16-MVS-BUS-Sunday-01,AUG16-MVS-BUS-Sunday-01,Southbound A LINE/46 ST Station/Rapid,1.0,Sunday,45.012498,-93.168526,15:12:00,15:12:00,52531,Rosedale Transit Center  Gate A,Near side S,44.921353,-93.220574,15:44:00,15:44:00,51544,46th St Station Gate A,Near side N
9541611-AUG16-MVS-BUS-Weekday-01,AUG16-MVS-BUS-Weekday-01,Northbound A LINE/Rosedale/Rapid,4.0,Weekday,44.921353,-93.220574,15:14:00,15:14:00,51544,46th St Station Gate A,Near side N,45.012498,-93.168526,15:48:00,15:48:00,52531,Rosedale Transit Center  Gate A,Near side S
9552519-AUG16-MVS-BUS-Saturday-01,AUG16-MVS-BUS-Saturday-01,Northbound A LINE/Rosedale/Rapid,4.0,Saturday,44.921353,-93.220574,15:14:00,15:14:00,51544,46th St Station Gate A,Near side N,45.012498,-93.168526,15:49:00,15:49:00,52531,Rosedale Transit Center  Gate A,Near side S
9558255-AUG16-MVS-BUS-Sunday-01,AUG16-MVS-BUS-Sunday-01,Northbound A LINE/Rosedale/Rapid,4.0,Sunday,44.921353,-93.220574,15:17:00,15:17:00,51544,46th St Station Gate A,Near side N,45.012498,-93.168526,15:47:00,15:47:00,52531,Rosedale Transit Center  Gate A,Near side S
9552615-AUG16-MVS-BUS-Saturday-01,AUG16-MVS-BUS-Saturday-01,Southbound A LINE/46 ST Station/Rapid,1.0,Saturday,45.012498,-93.168526,15:20:00,15:20:00,52531,Rosedale Transit Center  Gate A,Near side S,44.921353,-93.220574,15:55:00,15:55:00,51544,46th St Station Gate A,Near side N
9558349-AUG16-MVS-BUS-Sunday-01,AUG16-MVS-BUS-Sunday-01,Southbound A LINE/46 ST Station/Rapid,1.0,Sunday,45.012498,-93.168526,15:22:00,15:22:00,52531,Rosedale Transit Center  Gate A,Near side S,44.921353,-93.220574,15:54:00,15:54:00,51544,46th St Station Gate A,Near side N
9541712-AUG16-MVS-BUS-Weekday-01,AUG16-MVS-BUS-Weekday-01,Southbound A LINE/46 ST Station/Rapid,1.0,Weekday,45.012498,-93.168526,15:22:00,15:22:00,52531,Rosedale Transit Center  Gate A,Near side S,44.921353,-93.220574,15:56:00,15:56:00,51544,46th St Station Gate A,Near side N
9541612-AUG16-MVS-BUS-Weekday-01,AUG16-MVS-BUS-Weekday-01,Northbound A LINE/Rosedale/Rapid,4.0,Weekday,44.921353,-93.220574,15:24:00,15:24:00,51544,46th St Station Gate A,Near side N,45.012498,-93.168526,15:58:00,15:58:00,52531,Rosedale Transit Center  Gate A,Near side S
9552520-AUG16-MVS-BUS-Saturday-01,AUG16-MVS-BUS-Saturday-01,Northbound A LINE/Rosedale/Rapid,4.0,Saturday,44.921353,-93.220574,15:24:00,15:24:00,51544,46th St Station Gate A,Near side N,45.012498,-93.168526,15:59:00,15:59:00,52531,Rosedale Transit Center  Gate A,Near side S
9558256-AUG16-MVS-BUS-Sunday-01,AUG16-MVS-BUS-Sunday-01,Northbound A LINE/Rosedale/Rapid,4.0,Sunday,44.921353,-93.220574,15:27:00,15:27:00,51544,46th St Station Gate A,Near side N,45.012498,-93.168526,15:57:00,15:57:00,52531,Rosedale Transit Center  Gate A,Near side S
9552616-AUG16-MVS-BUS-Saturday-01,AUG16-MVS-BUS-Saturday-01,Southbound A LINE/46 ST Station/Rapid,1.0,Saturday,45.012498,-93.168526,15:30:00,15:30:00,52531,Rosedale Transit Center  Gate A,Near side S,44.921353,-93.220574,16:05:00,16:05:00,51544,46th St Station Gate A,Near side N
9558350-AUG16-MVS-BUS-Sunday-01,AUG16-MVS-BUS-Sunday-01,Southbound A LINE/46 ST Station/Rapid,1.0,Sunday,45.012498,-93.168526,15:32:00,15:32:00,52531,Rosedale Transit Center  Gate A,Near side S,44.921353,-93.220574,16:04:00,16:04:00,51544,46th St Station Gate A,Near side N
9541713-AUG16-MVS-BUS-Weekday-01,AUG16-MVS-BUS-Weekday-01,Southbound A LINE/46 ST Station/Rapid,1.0,Weekday,45.012498,-93.168526,15:32:00,15:32:00,52531,Rosedale Transit Center  Gate A,Near side S,44.921353,-93.220574,16:06:00,16:06:00,51544,46th St Station Gate A,Near side N
9541613-AUG16-MVS-BUS-Weekday-01,AUG16-MVS-BUS-Weekday-01,Northbound A LINE/Rosedale/Rapid,4.0,Weekday,44.921353,-93.220574,15:34:00,15:34:00,51544,46th St Station Gate A,Near side N,45.012498,-93.168526,16:09:00,16:09:00,52531,Rosedale Transit Center  Gate A,Near side S
9552521-AUG16-MVS-BUS-Saturday-01,AUG16-MVS-BUS-Saturday-01,Northbound A LINE/Rosedale/Rapid,4.0,Saturday,44.921353,-93.220574,15:34:00,15:34:00,51544,46th St Station Gate A,Near side N,45.012498,-93.168526,16:09:00,16:09:00,52531,Rosedale Transit Center  Gate A,Near side S
9558257-AUG16-MVS-BUS-Sunday-01,AUG16-MVS-BUS-Sunday-01,Northbound A LINE/Rosedale/Rapid,4.0,Sunday,44.921353,-93.220574,15:37:00,15:37:00,51544,46th St Station Gate A,Near side N,45.012498,-93.168526,16:07:00,16:07:00,52531,Rosedale Transit Center  Gate A,Near side S
9552617-AUG16-MVS-BUS-Saturday-01,AUG16-MVS-BUS-Saturday-01,Southbound A LINE/46 ST Station/Rapid,1.0,Saturday,45.012498,-93.168526,15:40:00,15:40:00,52531,Rosedale Transit Center  Gate A,Near side S,44.921353,-93.220574,16:15:00,16:15:00,51544,46th St Station Gate A,Near side N
